Age,Word,Lexical_Class,MCDIp,LogFreq,ProKWo
28,bed,nouns,0.9598494,3.305995883,0.710070754
29,bed,nouns,0.9141414,3.354492601,0.657480646
30,bed,nouns,0.9661017,3.396373728,0.761939551
16,bee,nouns,0.1767782,2.797267541,0.071032119
17,bee,nouns,0.2527473,2.808210973,0.085348506
18,bee,nouns,0.3552036,2.882524538,0.137120522
19,bee,nouns,0.4878049,2.91750551,0.189363894
20,bee,nouns,0.4963504,2.934498451,0.219831907
21,bee,nouns,0.4778325,2.938019097,0.244739182
22,bee,nouns,0.6,2.942008053,0.351848219
23,bee,nouns,0.7175573,2.946452265,0.406814612
24,bee,nouns,0.7186964,3.001300933,0.447358895
25,bee,nouns,0.7327327,3.009875634,0.493998005
26,bee,nouns,0.7900552,3.019531685,0.575564147
27,bee,nouns,0.8102564,3.031004281,0.603032555
28,bee,nouns,0.923463,3.046495164,0.727789185
29,bee,nouns,0.8434343,3.059941888,0.670965889
30,bee,nouns,0.9322034,3.072617477,0.775760793
16,behind,function_words,0.005230126,2.720159303,0.116562339
17,behind,function_words,0.007326007,2.737987326,0.1240811
18,behind,function_words,0.02488688,2.833784375,0.175792846
19,behind,function_words,0.0304878,2.845718018,0.216270125
20,behind,function_words,0.05474453,2.872156273,0.228751732
21,behind,function_words,0.06403941,2.88536122,0.248311461
22,behind,function_words,0.09,2.903632516,0.353093575
23,behind,function_words,0.1755725,2.922206277,0.398984709
24,behind,function_words,0.2041166,2.943988875,0.442112546
25,behind,function_words,0.2672673,2.961421094,0.482544968
26,behind,function_words,0.3480663,2.972665592,0.580353688
27,behind,function_words,0.3589744,2.997386384,0.590517549
28,behind,function_words,0.4918444,3.012837225,0.718988249
29,behind,function_words,0.4646465,3.053078443,0.651776271
30,behind,function_words,0.6,3.07371835,0.767082268
16,belt,nouns,0.04288703,1.431363764,0.044959343
17,belt,nouns,0.04029304,1.491361694,0.054880792
18,belt,nouns,0.1244344,1.643452676,0.14735161
19,belt,nouns,0.1829268,1.740362689,0.224912892
20,belt,nouns,0.1970803,1.763427994,0.246708811
21,belt,nouns,0.2315271,1.770852012,0.2756441
22,belt,nouns,0.285,1.792391689,0.388708333
23,belt,nouns,0.3549618,1.929418926,0.422423079
24,belt,nouns,0.4150943,2.08278537,0.450948929
25,belt,nouns,0.4714715,2.100370545,0.496787485
26,belt,nouns,0.519337,2.10720997,0.572921777
27,belt,nouns,0.5589744,2.1430148,0.597004141
28,belt,nouns,0.7076537,2.220108088,0.723122524
29,belt,nouns,0.5909091,2.230448921,0.66543179
30,belt,nouns,0.7559322,2.250420002,0.770782889
16,bench,nouns,0.005230126,1.146128036,0.065376569
17,bench,nouns,0.01098901,1.361727836,0.068088774
18,bench,nouns,0.01809955,1.361727836,0.114408659
19,bench,nouns,0.04878049,1.380211242,0.164013098
20,bench,nouns,0.03649635,1.447158031,0.180859692
21,bench,nouns,0.06403941,1.505149978,0.211433757
22,bench,nouns,0.1,1.531478917,0.334938272
23,bench,nouns,0.1183206,1.591064607,0.382145886
24,bench,nouns,0.1423671,1.698970004,0.423670669
25,bench,nouns,0.1861862,1.73239376,0.469910856
26,bench,nouns,0.2375691,1.77815125,0.546111347
27,bench,nouns,0.2512821,1.77815125,0.570306616
28,bench,nouns,0.4052698,1.875061263,0.710800979
29,bench,nouns,0.3686869,1.944482672,0.659719143
30,bench,nouns,0.4779661,1.982271233,0.763789737
16,beside,function_words,0.001046025,0.954242509,0.086527197
17,beside,function_words,0,0.954242509,0.096996337
18,beside,function_words,0.00678733,1.041392685,0.166640662
19,beside,function_words,0.00304878,1.113943352,0.208890637
20,beside,function_words,0.02554745,1.204119983,0.209854015
21,beside,function_words,0.02955665,1.278753601,0.216983345
22,beside,function_words,0.06,1.342422681,0.310980392
23,beside,function_words,0.07251908,1.361727836,0.36648161
24,beside,function_words,0.08747856,1.462397998,0.380007063
25,beside,function_words,0.1171171,1.491361694,0.429429429
26,beside,function_words,0.1381215,1.505149978,0.534548325
27,beside,function_words,0.1692308,1.579783597,0.551199338
28,beside,function_words,0.217064,1.662757832,0.678596821
29,beside,function_words,0.2323232,1.770852012,0.624041621
30,beside,function_words,0.2813559,1.77815125,0.733386822
16,better,adjectives,0.007322176,2.796574333,0.072038334
17,better,adjectives,0.02564103,2.830588669,0.081754838
18,better,adjectives,0.05882353,2.876794976,0.133988042
19,better,adjectives,0.09146341,2.916453949,0.178469721
20,better,adjectives,0.1021898,2.950851459,0.198603543
21,better,adjectives,0.1527094,2.981818607,0.227663311
22,better,adjectives,0.22,3.032215703,0.334387443
23,better,adjectives,0.2519084,3.066325925,0.37991997
24,better,adjectives,0.3156089,3.132579848,0.42073391
25,better,adjectives,0.3993994,3.182699903,0.47124374
26,better,adjectives,0.519337,3.212453961,0.552194319
27,better,adjectives,0.5230769,3.259832699,0.572591884
28,better,adjectives,0.6499373,3.294906911,0.702171413
29,better,adjectives,0.5757576,3.339053736,0.646744463
30,better,adjectives,0.7491525,3.389520466,0.752401562
16,bib,nouns,0.1338912,2.243038049,0.084245436
17,bib,nouns,0.1611722,2.260071388,0.09794136
18,bib,nouns,0.3031674,2.301029996,0.165696201
19,bib,nouns,0.3018293,2.322219295,0.211861482
20,bib,nouns,0.3430657,2.350248018,0.247897493
21,bib,nouns,0.3596059,2.372912003,0.278681901
22,bib,nouns,0.495,2.440909082,0.392916031
23,bib,nouns,0.5076336,2.481442629,0.440584533
24,bib,nouns,0.5694683,2.539076099,0.482766394
25,bib,nouns,0.6066066,2.549003262,0.527924456
26,bib,nouns,0.6685083,2.563481085,0.600586821
27,bib,nouns,0.625641,2.565847819,0.625940315
28,bib,nouns,0.8017566,2.582063363,0.74703026
29,bib,nouns,0.6363636,2.605305046,0.687648468
30,bib,nouns,0.759322,2.636487896,0.788104419
16,bicycle,nouns,0.1286611,1.544068044,0.065453735
17,bicycle,nouns,0.1538462,1.653212514,0.082243154
18,bicycle,nouns,0.2918552,1.662757832,0.14083045
19,bicycle,nouns,0.4115854,1.748188027,0.177140368
20,bicycle,nouns,0.3978102,1.799340549,0.203527981
21,bicycle,nouns,0.5073892,1.857332496,0.242466452
22,bicycle,nouns,0.605,1.949390007,0.352581522
23,bicycle,nouns,0.6717557,2.045322979,0.404868818
24,bicycle,nouns,0.6929674,2.120573931,0.446346963
25,bicycle,nouns,0.7567568,2.264817823,0.493674002
26,bicycle,nouns,0.8121547,2.33243846,0.573357888
27,bicycle,nouns,0.8358974,2.403120521,0.597529602
28,bicycle,nouns,0.9209536,2.424881637,0.720414151
29,bicycle,nouns,0.8888889,2.471291711,0.665763266
30,bicycle,nouns,0.959322,2.487138375,0.771942281
16,big,adjectives,0.08263598,3.409425869,0.087249698
17,big,adjectives,0.1025641,3.433289685,0.100375815
18,big,adjectives,0.2262443,3.473778835,0.160891532
19,big,adjectives,0.2896341,3.53032779,0.206506463
20,big,adjectives,0.350365,3.56431091,0.229790331
21,big,adjectives,0.4285714,3.606703741,0.261132729
22,big,adjectives,0.575,3.641474111,0.368434621
23,big,adjectives,0.629771,3.690639012,0.421732107
24,big,adjectives,0.6740995,3.747877706,0.462110799
25,big,adjectives,0.7447447,3.788380515,0.512256473
26,big,adjectives,0.8508287,3.821054755,0.589971899
27,big,adjectives,0.7897436,3.85588243,0.611786485
28,big,adjectives,0.9084065,3.890756252,0.731144558
29,big,adjectives,0.8181818,3.93333541,0.676129588
30,big,adjectives,0.9389831,3.967267092,0.781169671
16,bird,nouns,0.4759414,2.800717078,0.1168539
17,bird,nouns,0.4652015,2.831869774,0.131598885
18,bird,nouns,0.6266968,2.903632516,0.203872179
19,bird,nouns,0.6615854,2.965201701,0.251997216
20,bird,nouns,0.7591241,3.023663918,0.275475865
21,bird,nouns,0.7044335,3.07773118,0.298755329
22,bird,nouns,0.805,3.120573931,0.40440257
23,bird,nouns,0.8320611,3.176669933,0.447042163
24,bird,nouns,0.8765009,3.232487866,0.480798213
25,bird,nouns,0.9159159,3.269746373,0.526368138
26,bird,nouns,0.9558011,3.289142836,0.602370064
27,bird,nouns,0.9384615,3.324693914,0.622584652
28,bird,nouns,0.9736512,3.380030248,0.732317581
29,bird,nouns,0.9343434,3.397592434,0.680075721
30,bird,nouns,0.9694915,3.407560849,0.781108005
16,bite,verbs,0.1349372,2.765668555,0.089472065
17,bite,verbs,0.1721612,2.922725458,0.111832732
18,bite,verbs,0.2850679,2.996511672,0.18226203
19,bite,verbs,0.3597561,3.029383778,0.235323253
20,bite,verbs,0.3722628,3.05804623,0.251837569
21,bite,verbs,0.453202,3.07809415,0.28423627
22,bite,verbs,0.59,3.110252917,0.390361717
23,bite,verbs,0.6412214,3.15136985,0.439472814
24,bite,verbs,0.6569468,3.198657087,0.47646488
25,bite,verbs,0.7267267,3.228400359,0.523585627
26,bite,verbs,0.7845304,3.242292905,0.59246225
27,bite,verbs,0.774359,3.268343914,0.615202639
28,bite,verbs,0.9084065,3.291812687,0.735136367
29,bite,verbs,0.8080808,3.308564414,0.679971122
30,bite,verbs,0.9016949,3.335257256,0.778870254
16,black,adjectives,0.02196653,2.292256071,0.080438353
17,black,adjectives,0.06227106,2.352182518,0.090581205
18,black,adjectives,0.07918552,2.424881637,0.151633325
19,black,adjectives,0.1158537,2.489958479,0.201727642
20,black,adjectives,0.1423358,2.568201724,0.220050838
21,black,adjectives,0.1625616,2.611723308,0.250809426
22,black,adjectives,0.315,2.652246341,0.362055703
23,black,adjectives,0.370229,2.745074792,0.420080622
24,black,adjectives,0.406518,2.812913357,0.460414468
25,black,adjectives,0.4774775,2.857935265,0.511131764
26,black,adjectives,0.5138122,2.881384657,0.580797815
27,black,adjectives,0.4923077,2.931457871,0.601272959
28,black,adjectives,0.7252196,3.013258665,0.733270145
29,black,adjectives,0.6616162,3.055760465,0.672080504
30,black,adjectives,0.8169492,3.076640444,0.782140872
16,blanket,nouns,0.1778243,2.117271296,0.113552903
17,blanket,nouns,0.2234432,2.167317335,0.131991952
18,blanket,nouns,0.3868778,2.292256071,0.215123177
19,blanket,nouns,0.472561,2.318063335,0.275327343
20,blanket,nouns,0.5109489,2.399673721,0.291152557
21,blanket,nouns,0.5763547,2.432969291,0.32235071
22,blanket,nouns,0.65,2.643452676,0.407054795
23,blanket,nouns,0.7748092,2.699837726,0.460175656
24,blanket,nouns,0.7924528,2.761175813,0.493122894
25,blanket,nouns,0.8348348,2.813580989,0.537745761
26,blanket,nouns,0.8674033,2.864511081,0.60730626
27,blanket,nouns,0.8717949,2.903632516,0.626553342
28,blanket,nouns,0.9498118,2.92992956,0.74500033
29,blanket,nouns,0.9191919,2.960470778,0.687869908
30,blanket,nouns,0.959322,2.976808337,0.788179458
16,block,nouns,0.1861925,2.505149978,0.090143092
17,block,nouns,0.2197802,2.589949601,0.108575185
18,block,nouns,0.3733032,2.67669361,0.174618946
19,block,nouns,0.4176829,2.715167358,0.219275759
20,block,nouns,0.4489051,2.755874856,0.243124373
21,block,nouns,0.4876847,2.812913357,0.27274016
22,block,nouns,0.59,2.831229694,0.380542929
23,block,nouns,0.6526718,2.860936621,0.427990275
24,block,nouns,0.6689537,2.904715545,0.468216615
25,block,nouns,0.7117117,2.910090546,0.515848111
26,block,nouns,0.7569061,2.923761961,0.591237432
27,block,nouns,0.8051282,2.938019097,0.617063217
28,block,nouns,0.902133,2.955206538,0.737593396
29,block,nouns,0.7979798,2.980457892,0.67867757
30,block,nouns,0.9322034,3.006893708,0.786516169
16,blow,verbs,0.07217573,2.170261715,0.10821399
17,blow,verbs,0.05494505,2.309630167,0.116971451
18,blow,verbs,0.1719457,2.359835482,0.181237468
19,blow,verbs,0.2439024,2.428134794,0.228980875
20,blow,verbs,0.2664234,2.462397998,0.249713172
21,blow,verbs,0.270936,2.509202522,0.274421016
22,blow,verbs,0.43,2.57054294,0.389752155
23,blow,verbs,0.4465649,2.630427875,0.430964239
24,blow,verbs,0.5660377,2.718501689,0.478432748
25,blow,verbs,0.6306306,2.782472624,0.521898598
26,blow,verbs,0.679558,2.820857989,0.590108178
27,blow,verbs,0.6820513,2.844477176,0.619678732
28,blow,verbs,0.8632371,2.875061263,0.742113142
29,blow,verbs,0.6969697,2.938519725,0.685938506
30,blow,verbs,0.8576271,2.959041392,0.785234152
16,blue,adjectives,0.08786611,2.916980047,0.093242711
17,blue,adjectives,0.1355311,2.96425963,0.109776341
18,blue,adjectives,0.2330317,3.019946682,0.173308883
19,blue,adjectives,0.3079268,3.095169351,0.223892426
20,blue,adjectives,0.310219,3.174641193,0.250389323
21,blue,adjectives,0.3793103,3.22685757,0.282874281
22,blue,adjectives,0.525,3.254548077,0.394067776
23,blue,adjectives,0.5572519,3.305351369,0.439313314
24,blue,adjectives,0.651801,3.352953912,0.486439691
25,blue,adjectives,0.6966967,3.408070286,0.534504369
26,blue,adjectives,0.6961326,3.440909082,0.599717906
27,blue,adjectives,0.7384615,3.480868924,0.625404547
28,blue,adjectives,0.8720201,3.519171464,0.749073427
29,blue,adjectives,0.7979798,3.565139152,0.694771067
30,blue,adjectives,0.9118644,3.587374172,0.801376442
16,boat,nouns,0.1778243,2.064457989,0.101875203
17,boat,nouns,0.2197802,2.164352856,0.127990447
18,boat,nouns,0.4027149,2.281033367,0.210145944
19,boat,nouns,0.4756098,2.336459734,0.256061005
20,boat,nouns,0.5218978,2.409933123,0.270637294
21,boat,nouns,0.5123153,2.482873584,0.29283685
22,boat,nouns,0.68,2.537819095,0.402103448
23,boat,nouns,0.7290076,2.591064607,0.4446728
24,boat,nouns,0.7564322,2.652246341,0.487192622
25,boat,nouns,0.7957958,2.728353782,0.519941618
26,boat,nouns,0.8453039,2.771587481,0.601165381
27,boat,nouns,0.8564103,2.836324116,0.619606303
28,boat,nouns,0.9510665,2.896526217,0.731557248
29,boat,nouns,0.8636364,2.982723388,0.680107348
30,boat,nouns,0.9525424,3.064083436,0.783880682
16,book,nouns,0.5230126,3.612889769,0.093681255
17,book,nouns,0.5238095,3.643945913,0.104531307
18,book,nouns,0.7149321,3.703463342,0.163918251
19,book,nouns,0.804878,3.752432609,0.211552505
20,book,nouns,0.8284672,3.801129188,0.231603172
21,book,nouns,0.8029557,3.828208614,0.257357873
22,book,nouns,0.82,3.847696021,0.360216489
23,book,nouns,0.9236641,3.873320602,0.409826679
24,book,nouns,0.9108062,3.911423965,0.448270847
25,book,nouns,0.9249249,3.931610406,0.494459035
26,book,nouns,0.9392265,3.946403134,0.572760534
27,book,nouns,0.9589744,3.964023793,0.595859308
28,book,nouns,0.9824341,3.981184137,0.715529655
29,book,nouns,0.9494949,4.007449044,0.662383735
30,book,nouns,0.9694915,4.0295461,0.766044014
16,boot,nouns,0.09728033,1.380211242,0.068652279
17,boot,nouns,0.1391941,1.447158031,0.097735598
18,boot,nouns,0.2647059,1.62324929,0.200226244
19,boot,nouns,0.3109756,1.662757832,0.239872442
20,boot,nouns,0.419708,1.755874856,0.269854638
21,boot,nouns,0.4630542,1.929418926,0.281316969
22,boot,nouns,0.59,1.959041392,0.389921875
23,boot,nouns,0.6526718,1.982271233,0.434887764
24,boot,nouns,0.6552316,2.158362492,0.480184461
25,boot,nouns,0.6936937,2.225309282,0.520089608
26,boot,nouns,0.7016575,2.238046103,0.591599377
27,boot,nouns,0.7692308,2.283301229,0.624440807
28,boot,nouns,0.8569636,2.356025857,0.744210238
29,boot,nouns,0.8383838,2.478566496,0.702297455
30,boot,nouns,0.8813559,2.511883361,0.798752842
16,bottle,nouns,0.4215481,3.098297536,0.082876419
17,bottle,nouns,0.3553114,3.136720567,0.095744176
18,bottle,nouns,0.4886878,3.213252052,0.151568731
19,bottle,nouns,0.5304878,3.242789809,0.200335145
20,bottle,nouns,0.580292,3.267171728,0.225050378
21,bottle,nouns,0.6108374,3.296445794,0.255680733
22,bottle,nouns,0.7,3.316808752,0.358957143
23,bottle,nouns,0.7061069,3.335056519,0.405780714
24,bottle,nouns,0.7324185,3.351989455,0.447680888
25,bottle,nouns,0.7897898,3.368844507,0.495214313
26,bottle,nouns,0.8618785,3.376029182,0.577282193
27,bottle,nouns,0.8307692,3.392696953,0.598084612
28,bottle,nouns,0.9222083,3.399500661,0.717833706
29,bottle,nouns,0.8585859,3.412460547,0.664237265
30,bottle,nouns,0.9254237,3.422097163,0.76828426
16,bottom,nouns,0.08995816,1.897627091,0.066153701
17,bottom,nouns,0.1391941,1.959041392,0.074020987
18,bottom,nouns,0.2624434,2.021189299,0.126475891
19,bottom,nouns,0.3567073,2.08278537,0.171854942
20,bottom,nouns,0.3759124,2.173186268,0.199732812
21,bottom,nouns,0.4926108,2.238046103,0.221897778
22,bottom,nouns,0.555,2.31386722,0.317774566
23,bottom,nouns,0.6335878,2.371067862,0.368596999
24,bottom,nouns,0.6878216,2.487138375,0.406016796
25,bottom,nouns,0.7507508,2.542825427,0.454272138
26,bottom,nouns,0.7900552,2.582063363,0.533365663
27,bottom,nouns,0.8,2.597695186,0.555222014
28,bottom,nouns,0.9146801,2.626340367,0.676952709
29,bottom,nouns,0.8282828,2.679427897,0.625294789
30,bottom,nouns,0.8983051,2.706717782,0.729412866
16,bowl,nouns,0.1077406,2.271841607,0.080384449
17,bowl,nouns,0.1208791,2.322219295,0.092747253
18,bowl,nouns,0.2556561,2.432969291,0.150758371
19,bowl,nouns,0.3292683,2.505149978,0.196558437
20,bowl,nouns,0.3467153,2.519827994,0.2169351
21,bowl,nouns,0.4187192,2.546542663,0.251181389
22,bowl,nouns,0.495,2.586587305,0.352828571
23,bowl,nouns,0.5763359,2.671172843,0.396932389
24,bowl,nouns,0.6397942,2.818885415,0.427001717
25,bowl,nouns,0.7087087,2.843232778,0.476866152
26,bowl,nouns,0.7513812,2.869818208,0.555091078
27,bowl,nouns,0.7641026,2.899820502,0.579810259
28,bowl,nouns,0.8895859,2.912753304,0.702638125
29,bowl,nouns,0.8030303,2.956648579,0.650822083
30,bowl,nouns,0.9457627,2.975891136,0.757561958
16,box,nouns,0.1171548,2.999565488,0.081407343
17,box,nouns,0.1721612,3.024485668,0.092662572
18,box,nouns,0.280543,3.068927612,0.154646046
19,box,nouns,0.3658537,3.167021796,0.199264197
20,box,nouns,0.3868613,3.258876629,0.218504646
21,box,nouns,0.4384236,3.29841638,0.249553132
22,box,nouns,0.55,3.331224781,0.359259218
23,box,nouns,0.610687,3.367355921,0.405517731
24,box,nouns,0.6552316,3.395501124,0.449866357
25,box,nouns,0.7147147,3.425208051,0.497032345
26,box,nouns,0.7513812,3.440121603,0.575475017
27,box,nouns,0.8307692,3.468051791,0.60032838
28,box,nouns,0.8820577,3.49248101,0.721540349
29,box,nouns,0.8484848,3.525433553,0.66531329
30,box,nouns,0.9220339,3.549861188,0.769410248
16,bread,nouns,0.1474895,2.745855195,0.073743921
17,bread,nouns,0.1391941,2.751279104,0.083190293
18,bread,nouns,0.2986425,2.85672889,0.1384621
19,bread,nouns,0.375,2.894316063,0.18612104
20,bread,nouns,0.4087591,2.906873535,0.207189801
21,bread,nouns,0.4876847,2.938019097,0.237673921
